ssn;nif;nome;telefone;morada;data_nasc
94141107516;596967030;Joaquim Machado;996432505;Rua das Violetas, 56, 4679-586 Vila Nova de Gaia;'1992-06-08'
11265366675;601534869;Eduardo Freitas;990953794;Avenida das Rosas, 65, 2710-977 Sintra;'2009-12-30'
12911206617;596931677;Vânia Costa;942581918;Praça do Amor, 81, 4282-642 Porto;'1992-05-12'
64247209575;585722850;Filipa Pinheiro;921657746;Travessa do Mar, 40, 2403-507 Leiria;'1974-10-14'
29333602954;117405207;Cristina Abreu;956511990;Praça da Liberdade, 35, 4453-677 Vila Nova de Gaia;'1983-04-03'
13074591021;632622354;João Oliveira;926529999;Travessa dos Rios, 15, 2840-862 Almada;'2000-03-09'
14834330347;500582469;Eduarda Pereirinha;906653561;Praça da Paz, 99, 4019-314 Porto;'1988-02-13'
69757441172;067425644;Dinis Santiago;964656364;Rua das Palmeiras, 86, 1029-453 Lisboa;'2017-01-21'
21501924412;108378638;Bianca Braga;929648395;Praça da Paz, 86, 4987-420 Braga;'1975-03-06'
49563506375;294058942;Sara Lourenço;930986004;Rua das Amendoeiras, 13, 4721-508 Braga;'1961-08-11'
98371239481;172970607;Dinis Amorim;903751282;Praça da Alegria, 65, 2459-214 Leiria;'1998-08-01'
66610548776;128127787;Sónia Correia;960751941;Rua dos Jasmins, 51, 2818-542 Almada;'1960-09-07'
55943395445;792856195;Andreia Batista;906111090;Avenida dos Aliados, 12, 2780-889 Oeiras;'2017-01-19'
91410635606;534314582;Dinis Maia;968514562;Praça dos Sonhos, 67, 2926-454 Setúbal;'1976-09-11'
20175681551;710726072;Ana Luísa Leal;969330540;Travessa das Oliveiras, 51, 9070-133 Funchal;'1968-04-22'
83152197305;302131483;Leonor Moura;980306310;Avenida dos Ventos, 67, 7322-544 Évora;'1991-05-18'
06059036771;823768120;Francisco Braga;901695966;Avenida dos Aliados, 50, 2479-702 Leiria;'1972-06-19'
58428336865;923494860;Diana Maia;972607304;Rua das Magnólias, 1, 5585-137 Bragança;'2015-06-30'
11589442534;173714349;Maria Marques;982485532;Travessa da Esperança, 66, 2938-564 Setúbal;'1973-02-17'
75481062936;138627724;Jorge Brito;939267484;Avenida dos Aliados, 34, 7334-774 Évora;'1955-01-18'
92908071489;607857986;Miguel Baptista;974518431;Praça da Paz, 28, 2650-148 Amadora;'1977-02-18'
97357336788;938478412;Íris Monteiro;989410826;Avenida das Águias, 96, 9139-875 Funchal;'2019-05-19'
88601372655;701189446;Helena Oliveira;978877457;Rua dos Cravos, 53, 8026-478 Faro;'1967-05-21'
75679233932;685933126;Carla Machado;971499433;Travessa do Horizonte, 95, 1851-292 Lisboa;'2023-01-12'
28967563815;483075248;Amélia Almeida;930534536;Rua dos Pinheiros, 53, 4943-593 Viana do Castelo;'1988-11-19'
67411365072;819115211;Helena Teles;944143411;Travessa das Sombras, 30, 4880-236 Guimarães;'1982-03-14'
48949301269;114366482;Andreia Teixeira;990013345;Avenida das Acácias, 61, 2780-911 Oeiras;'1995-10-02'
20713495618;225172809;Bianca Jesus;967410708;Rua dos Cedros, 8, 1601-823 Lisboa;'1994-09-01'
46082007893;339375628;Beatriz Melo;930779498;Praça dos Sonhos, 7, 1500-860 Lisboa;'1992-05-22'
70954381949;253605224;Sara Cabral;954916209;Rua das Magnólias, 58, 2424-461 Leiria;'2001-05-26'
17561870239;585898391;Paulo Mota;960556484;Travessa dos Rios, 58, 9135-482 Funchal;'1954-05-17'
40455830906;086390852;João Miranda;996317964;Rua das Palmeiras, 18, 8213-649 Faro;'2005-04-01'
81707347975;818339988;Bruno Tavares;938684044;Rua das Magnólias, 21, 8342-452 Faro;'2012-12-26'
50111328253;520402427;Raul Lopes;919743617;Praça do Amor, 100, 5670-209 Bragança;'1996-04-28'
68144880904;776137665;Vanessa Brito;955400000;Avenida das Águias, 58, 4715-237 Braga;'2006-02-24'
54565279212;850100569;Hélder Neves;946583236;Travessa do Mar, 67, 3087-373 Coimbra;'1959-11-16'
51986781357;986410803;Liliana Cordeiro;935566698;Praça dos Sonhos, 72, 7291-748 Évora;'1986-06-02'
51707172752;002004398;Pedro Pereirinha;932065171;Avenida Central, 34, 2896-676 Almada;'1981-01-14'
68762482830;412867719;Margarida Costa;938612836;Rua dos Cedros, 86, 4193-033 Porto;'1992-01-22'
13123514011;705949098;José Fernandes;951434941;Avenida Central, 74, 2715-143 Sintra;'1959-09-28'
07373658488;775926394;Vera Simões;906605716;Avenida dos Descobrimentos, 51, 2713-502 Sintra;'1978-08-29'
62359990794;968590793;Viviane Marques;962306881;Praça do Comércio, 53, 2645-820 Cascais;'2019-11-24'
75923415430;330463825;Jorge Pires;900739556;Rua das Margaridas, 3, 2962-332 Setúbal;'1974-04-27'
75917052730;631432576;Vasco Carvalho;982614302;Rua dos Narcisos, 73, 2650-376 Amadora;'2016-11-19'
24072853626;658291703;Carla Alves;911208757;Rua das Amendoeiras, 55, 4862-121 Guimarães;'1993-09-23'
84977898467;815425797;Ricardo Ramos;926400240;Praça da Alegria, 61, 4873-530 Guimarães;'1983-10-11'
65274095969;425081567;Margarida Monteiro;901132288;Avenida Central, 41, 4486-607 Vila Nova de Gaia;'2023-12-12'
98052653707;605234839;Carlos Machado;958607919;Rua das Magnólias, 85, 2862-315 Almada;'1970-08-02'
48445609980;836127148;Margarida Lopes;990365435;Travessa das Oliveiras, 31, 2947-926 Setúbal;'1966-11-03'
18790080964;663961967;Josué Lopes;936409725;Praça dos Sonhos, 54, 4781-622 Vila Nova de Gaia;'1970-02-19'
66148851335;564424373;Rita Santana;921463485;Rua dos Pinheiros, 60, 4727-070 Vila Nova de Gaia;'2014-06-09'
22523859700;767284268;Josué Simões;956375899;Avenida da Praia, 59, 2780-075 Oeiras;'2004-10-11'
22009969487;331421526;Fernando Vieira;987943717;Rua das Oliveiras, 98, 2911-069 Setúbal;'1976-12-02'
61294734454;456385497;Dinis Alves;952830550;Avenida Central, 60, 1890-779 Lisboa;'1985-11-26'
24528376914;284272818;Pedro Paiva;900165022;Rua das Orquídeas, 85, 2460-720 Leiria;'2018-12-24'
79199078890;790481799;Carlos Paulino;986108072;Praça da Serenidade, 43, 4930-908 Viana do Castelo;'2015-01-25'
57649351844;707826776;Ana Gomes;931235661;Rua dos Girassóis, 6, 3146-037 Coimbra;'2022-11-09'
52460251097;794881979;Joaquim Machado;981212016;Rua dos Narcisos, 64, 2780-917 Oeiras;'2011-12-06'
89855336595;682912003;Marisa Nunes;929395554;Travessa das Marés, 81, 2475-534 Leiria;'1986-03-09'
56317054379;594257359;Inês Quaresma;929194150;Praça da Alegria, 92, 2649-699 Cascais;'2023-05-22'
27828541059;797034896;Margarida Batista;945497372;Rua das Magnólias, 19, 7031-292 Évora;'1951-04-28'
07949454910;719381547;David Braga;952303878;Rua das Flores, 38, 7117-811 Évora;'1961-03-09'
41423421236;052533212;Júlia Neves;980668683;Praça da Harmonia, 50, 4760-068 Vila Nova de Gaia;'2004-01-07'
09035812064;883561414;Catarina Lopes;923937587;Praça dos Sonhos, 11, 4416-788 Vila Nova de Gaia;'1970-03-27'
00673715239;757088213;Eduarda Vieira;976535136;Rua dos Narcisos, 31, 2812-829 Almada;'1998-02-20'
77134811969;463131384;Simão Paiva;916197445;Travessa das Papoilas, 61, 4193-901 Porto;'2021-09-09'
13224266243;953177408;Andreia Baptista;968535282;Travessa do Mar, 12, 1041-907 Lisboa;'2015-07-04'
57449032774;638214147;Teresa Abreu;961114804;Praça da Serenidade, 74, 9029-496 Funchal;'2020-08-09'
48659007957;329023603;Vânia Pires;931907391;Rua das Palmeiras, 74, 2943-059 Setúbal;'1959-11-17'
33857368575;253602714;Miguel Paiva;931741307;Avenida da Lua, 20, 4938-093 Viana do Castelo;'2012-02-11'
08691144821;255508468;Fernanda Matos;992018181;Rua dos Narcisos, 12, 4670-160 Vila Nova de Gaia;'2021-02-14'
12725386165;482051316;Inês Correia;910044163;Avenida Central, 75, 9029-431 Funchal;'2007-08-23'
88291536189;126649833;Fernando Silva;960492346;Travessa das Sombras, 41, 4640-221 Vila Nova de Gaia;'2015-11-01'
94773467962;301643023;Isabel Neves;931257651;Travessa do Horizonte, 54, 2780-750 Oeiras;'2012-07-23'
35151407750;101229876;Andreia Valente;918232606;Praça do Comércio, 4, 4894-959 Braga;'2004-07-31'
75828954476;981064393;Fernanda Monteiro;996873324;Rua dos Narcisos, 42, 2823-760 Almada;'1952-04-18'
72867079897;511648163;David Jesus;951776693;Travessa dos Rios, 67, 5553-212 Bragança;'2001-01-24'
95779604435;122798456;Gonçalo Mota;999838965;Travessa do Sol, 61, 5411-039 Bragança;'1952-08-20'
02556930505;991880425;Paulo Madeira;940271717;Avenida Central, 52, 9003-432 Funchal;'1968-02-29'
81861135602;774070457;Leonardo Costa;902513085;Travessa do Mar, 19, 2885-727 Almada;'2012-10-07'
88412170311;023078596;Ana Cabral;919085478;Travessa dos Rios, 56, 2780-220 Oeiras;'2000-10-04'
98308416930;337888381;Íris Moreira;942700902;Praça da Liberdade, 54, 2409-928 Leiria;'1966-11-01'
03241579506;649563256;Jéssica Paiva;924101525;Travessa das Sombras, 49, 7270-168 Évora;'1982-10-29'
91128637312;376376375;Filipa Moura;930818582;Praça dos Desejos, 30, 8117-083 Faro;'1965-06-25'
65711652061;712646800;Hugo Almeida;947588448;Avenida dos Oceanos, 97, 2895-853 Almada;'2007-12-08'
52649052967;673752770;Nuno Figueiredo;999615315;Avenida Central, 4, 5086-634 Braga;'1992-12-20'
35630786351;151461819;Sara Rodrigues;915733031;Rua dos Narcisos, 25, 8168-379 Faro;'1980-02-19'
80941799440;024248763;Jacinto Simões;968571255;Avenida dos Ventos, 37, 4867-706 Guimarães;'2003-07-19'
57187332786;472192207;Inês Correia;907606780;Travessa das Sombras, 46, 2453-194 Leiria;'1972-04-02'
43931276593;768927603;Eva Martins;971080985;Rua dos Cedros, 89, 2993-071 Setúbal;'2000-08-27'
41943419045;286806760;Josué Baptista;927871129;Praça das Ilusões, 66, 7211-508 Évora;'1954-12-03'
90176049802;540156650;Maria Rodrigues;949782900;Travessa do Horizonte, 14, 2780-160 Oeiras;'1973-01-01'
28843126433;154330523;Pedro Brito;918533411;Avenida das Fontes, 73, 4549-862 Vila Nova de Gaia;'1989-07-17'
04912080113;774937905;Andreia Monteiro;974411481;Praça da Liberdade, 7, 2780-073 Oeiras;'1981-04-07'
81274543128;693575655;Rui Cunha;971945085;Praça da Alegria, 99, 9269-949 Funchal;'1984-10-04'
65729455819;401398036;Amélia Oliveira;945513153;Rua dos Pinheiros, 92, 4809-077 Guimarães;'2015-04-14'
08748880809;868802134;Carolina Paiva;913993026;Praça dos Desejos, 95, 4388-075 Porto;'1950-11-02'
61608554556;989004564;Gonçalo Leal;946327191;Rua das Oliveiras, 11, 2450-030 Leiria;'1986-01-09'
61053992174;560534403;Kevin Batista;985029087;Avenida dos Ventos, 31, 7394-293 Évora;'1960-11-03'
95551401975;040910523;Andreia Silveira;981317625;Avenida dos Ventos, 11, 2780-282 Oeiras;'1964-02-01'
43847903181;192193538;Bianca Vaz;985876818;Rua dos Pinheiros, 25, 2780-637 Oeiras;'1956-06-04'
23191128059;051419371;Maria Baptista;911442857;Avenida das Fontes, 51, 2907-513 Setúbal;'2018-10-19'
29087497522;084928711;Hugo Cabral;921485805;Rua das Violetas, 91, 4873-742 Guimarães;'1985-11-30'
56785029320;907786087;Vânia Pinto;933478266;Travessa das Oliveiras, 66, 2780-197 Oeiras;'2000-11-06'
16891291885;300205393;Vera Cruz;968514002;Praça da Paz, 17, 7033-603 Évora;'1974-07-09'
93119407840;318748359;Fernando Amorim;961166230;Rua dos Pinheiros, 54, 4734-333 Braga;'1954-02-14'
10174624932;826362967;Rita Matos;928944795;Praça da Serenidade, 24, 3079-713 Coimbra;'2003-03-23'
33211690346;264324365;Cristina Neves;957218550;Travessa do Mar, 36, 2650-753 Amadora;'1971-02-12'
51812969016;842476437;Andreia Fernandes;983735423;Praça dos Sonhos, 9, 7261-183 Évora;'1959-07-29'
88850366169;243460609;Vera Santana;981381323;Avenida dos Oceanos, 49, 2650-525 Amadora;'1958-05-03'
86159106188;594158506;Teresa Vaz;992432513;Avenida das Fontes, 16, 2646-461 Cascais;'2006-12-22'
75969921819;973681774;Vera Madeira;914493861;Praça dos Desejos, 15, 2497-121 Leiria;'1980-01-04'
34941707602;246231010;Cristina Leal;928250551;Praça do Comércio, 66, 3067-877 Coimbra;'2011-10-14'
27992975626;947179488;Manuel Miranda;986089490;Rua das Magnólias, 52, 2711-462 Sintra;'1972-02-17'
34468554732;901455929;Eduarda Alves;990134487;Avenida das Fontes, 46, 4141-851 Porto;'2022-05-17'
63665944068;621240559;Hélio Batista;902084518;Rua das Oliveiras, 69, 4257-623 Porto;'1990-04-22'
00250026263;173633944;Eduarda Simões;966516576;Rua das Margaridas, 82, 2967-166 Setúbal;'2021-04-08'
62282852482;793833763;Luís Henriques;934679428;Praça do Sonho, 73, 4127-480 Porto;'1978-06-28'
20448780770;050177598;Júlia Reis;991358247;Rua das Palmeiras, 100, 2646-828 Cascais;'1957-03-21'
74328154181;440281735;Tânia Melo;939697745;Rua dos Jasmins, 6, 9362-692 Funchal;'1967-08-22'
68787207918;126533148;Cristina Piedade;998983052;Rua dos Girassóis, 88, 3044-065 Coimbra;'2009-03-29'
11840156410;051981179;Eduardo Rocha;997918738;Avenida dos Descobrimentos, 94, 2649-125 Cascais;'1977-08-13'
51356687046;062533722;Júlio Figueiredo;964142164;Travessa da Esperança, 91, 9093-321 Funchal;'1955-03-06'
73175883668;101413214;Tânia Correia;905614949;Avenida Central, 26, 8055-280 Faro;'1984-10-17'
32511567300;999518494;Daniel Martins;947727614;Praça do Comércio, 43, 7237-717 Évora;'1958-04-11'
37635470886;462351896;Isabel Teixeira;954800159;Praça dos Sonhos, 73, 4901-364 Viana do Castelo;'1969-10-28'
37462792249;021430175;Vanessa Gonçalves;916979491;Praça de Espanha, 89, 8084-738 Faro;'1971-03-20'
32433858513;105225515;Andreia Cordeiro;984324075;Travessa da Felicidade, 4, 7089-907 Évora;'1958-11-19'
56863178155;928865139;Jéssica Matos;912585281;Praça de Espanha, 43, 5088-277 Braga;'2012-06-11'
45956917988;754893691;Hugo Oliveira;960578405;Rua das Violetas, 95, 4952-121 Viana do Castelo;'1957-06-01'
34035532186;412682887;Gonçalo Estevão;921939230;Praça do Marquês, 95, 2409-455 Leiria;'2021-01-10'
40488071532;928118209;Isabel Vaz;922623692;Travessa das Marés, 62, 1370-536 Lisboa;'2010-05-17'
91758782328;296198599;Amélia Miranda;997121672;Rua das Margaridas, 7, 4111-443 Porto;'2023-03-07'
48834143799;815206778;Júlia Oliveira;918639330;Travessa do Horizonte, 82, 2649-567 Cascais;'1988-10-02'
15388112937;182825626;Alberto Barbosa;990187218;Rua das Orquídeas, 71, 2850-204 Almada;'1987-05-23'
22666983998;239400284;Margarida Machado;934161253;Travessa das Marés, 39, 4583-307 Vila Nova de Gaia;'1966-08-26'
23780502599;797828516;Rui Sousa;927656324;Travessa do Mar, 53, 2825-942 Almada;'1997-06-23'
74048137316;974556246;Ricardo Martins;946514379;Rua das Orquídeas, 10, 2710-451 Sintra;'1983-03-30'
77591803687;736256256;Jorge Cunha;961646253;Travessa da Esperança, 40, 2780-351 Oeiras;'1959-06-11'
10685447919;051953537;Paulo Carvalho;929141354;Avenida das Fontes, 4, 8146-856 Faro;'2023-08-06'
67336195633;937954090;Rita Machado;931211446;Rua das Tulipas, 43, 8356-994 Faro;'1992-08-11'
94074173681;700257662;Bruno Fonseca;944400300;Praça da Paz, 34, 2839-798 Almada;'1968-01-04'
48848256563;358186345;Gonçalo Amorim;994743763;Rua dos Narcisos, 37, 4989-028 Viana do Castelo;'1996-10-03'
15073185715;705494126;Simão Valente;963019990;Travessa do Sol, 27, 8138-159 Faro;'2023-05-14'
23812154858;186442496;Sónia Maia;970445492;Avenida da República, 90, 7335-898 Évora;'1952-01-20'
48258717166;888334275;Júlia Bento;958131534;Travessa das Estrelas, 49, 4725-179 Vila Nova de Gaia;'2017-07-30'
54326877306;166730815;Carla Abreu;990910580;Travessa do Ouro, 22, 4224-237 Porto;'1970-09-04'
78802453939;615984366;Artur Melo;932870425;Avenida da Praia, 61, 2650-181 Amadora;'1964-08-04'
64246838628;616103038;Eduarda Ribeiro;973095518;Rua dos Cravos, 5, 4969-208 Viana do Castelo;'2018-01-30'
62518080755;277076859;João Maia;968303848;Rua das Margaridas, 11, 4852-521 Guimarães;'1992-01-20'
43069823533;254497078;Leonardo Costa;913223128;Praça de Espanha, 41, 2715-776 Sintra;'1981-11-10'
02079632328;719333314;Jorge Cabral;968700082;Avenida da Montanha, 77, 2857-512 Almada;'2005-04-09'
46307549213;319281387;Íris Tavares;917971773;Travessa do Bosque, 27, 2645-830 Cascais;'2003-01-15'
77601395810;084473466;Lara Rosa;944408763;Travessa das Estrelas, 75, 2645-057 Cascais;'1997-05-26'
98465314605;176177457;Júlia Piedade;998131124;Avenida das Águias, 12, 4659-054 Vila Nova de Gaia;'1976-08-30'
10072831208;056846165;Amélia Cruz;997517990;Praça da Sé, 44, 7042-044 Évora;'2022-01-25'
38995722867;816424747;Joaquim Ribeiro;957335285;Rua dos Cedros, 45, 4892-732 Braga;'2019-01-13'
08569708071;246763785;Luís Silva;984040223;Praça do Amor, 52, 4885-794 Guimarães;'2014-10-16'
56779090642;699194368;Kevin Rosa;968665182;Travessa do Mar, 83, 2422-995 Leiria;'1982-05-12'
95527330285;905086689;Fernanda Carvalho;902350424;Avenida da Lua, 34, 2650-578 Amadora;'2016-06-23'
85907557122;654713607;Pedro Duarte;939526483;Praça das Ilusões, 78, 7099-860 Évora;'1996-09-02'
05431183342;818086283;Pedro Braga;934120660;Rua das Violetas, 71, 5395-972 Bragança;'1992-08-25'
97300510819;194043924;Bruno Costa;903059994;Rua dos Girassóis, 57, 4879-335 Guimarães;'1956-03-26'
30409962946;487733497;Leonor Freitas;935484199;Avenida das Rosas, 67, 4891-665 Guimarães;'1971-07-23'
81102460956;390612947;Amélia Abreu;922326368;Travessa do Sol, 92, 4087-820 Porto;'1979-01-11'
39689519476;441733974;Paulo Martins;928664159;Travessa da Felicidade, 65, 4840-972 Guimarães;'2022-04-18'
95152651624;034480725;Lara Pinheiro;972384077;Praça das Estrelas, 43, 4767-923 Vila Nova de Gaia;'1976-11-04'
66544306872;266272371;Inês Tavares;963230256;Rua das Flores, 18, 8197-013 Faro;'1970-07-24'
23749449397;482314134;Filipa Madeira;943468225;Praça dos Desejos, 10, 2929-167 Setúbal;'1973-06-15'
79422156206;329536545;Hugo Gaspar;985230060;Praça da Serenidade, 61, 7195-568 Évora;'1991-02-15'
89480996594;716156302;Bruno Paulino;972529282;Praça do Comércio, 82, 4826-418 Guimarães;'2003-06-23'
51866879438;205465752;Ricardo Correia;961318739;Avenida dos Aliados, 52, 4865-733 Guimarães;'2023-10-17'
11171040546;115480924;Amélia Fonseca;995725553;Travessa do Sol, 98, 4380-986 Porto;'1965-04-26'
01978582492;249919931;Kevin Santos;945572715;Travessa das Oliveiras, 35, 4934-641 Braga;'1969-07-15'
82971055124;051410069;Maria Vieira;922854648;Praça das Ilusões, 21, 7139-865 Évora;'1999-08-12'
19356544137;395429786;Diana Martins;962536831;Praça da Sé, 29, 4848-226 Guimarães;'1977-11-21'
52471002709;872361122;Margarida Almeida;987905934;Rua dos Girassóis, 62, 2851-416 Almada;'1972-05-11'
18305255307;857814911;Raul Simões;945109701;Avenida das Fontes, 15, 1440-047 Lisboa;'1993-10-04'
20361979963;131772900;Simão Matos;916377510;Travessa dos Lírios, 47, 4791-531 Vila Nova de Gaia;'1981-06-26'
29493464189;506682741;Kevin Fernandes;984158761;Praça do Sonho, 77, 2650-889 Amadora;'1975-12-15'
22987890501;913187281;Lara Lopes;978708915;Rua dos Cravos, 13, 2645-566 Cascais;'2022-05-07'
29355076557;687552347;Júlia Paulino;976741515;Avenida da Lua, 7, 2646-068 Cascais;'2016-03-13'
13170580147;449310226;Viviane Brito;963506379;Praça das Ilusões, 75, 8370-495 Faro;'1956-09-22'
85325233485;721577266;Alberto Mota;965607138;Praça da Paz, 96, 2648-573 Cascais;'2017-05-30'
27029057376;197164840;Cristina Machado;930061214;Praça da Harmonia, 23, 2650-091 Amadora;'1965-07-12'
19845480531;083416985;Ricardo Vaz;920356310;Rua das Oliveiras, 63, 2441-451 Leiria;'1998-02-06'
73316872359;107969945;Hugo Ramos;945260548;Avenida das Águias, 76, 4827-487 Guimarães;'1958-01-01'
81013065366;503619657;Jéssica Machado;957244304;Praça da Serenidade, 46, 8299-536 Faro;'1960-07-25'
21208332145;104890160;Simão Fernandes;951697832;Avenida das Águias, 66, 5511-190 Bragança;'1976-03-22'
59085214085;062126114;Daniela Correia;931057139;Praça do Sonho, 54, 2481-576 Leiria;'1982-12-12'
29818917733;612891727;Eduardo Brito;925255049;Travessa da Felicidade, 18, 4562-168 Vila Nova de Gaia;'1978-07-11'
18614130598;580082970;Ana Teixeira;960279723;Praça da Serenidade, 4, 1984-174 Lisboa;'1970-11-07'
